season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
2016,PHO,ORL,33,Alex Len,Brandon Knight,?,Mirza Teletovic,Ronnie Price,Aaron Gordon,Andrew Nicholson,Mario Hezonja,Shabazz Napier,Victor Oladipo
2016,BRK,CHO,37,Bojan Bogdanovic,Chris McCullough,Markel Brown,Shane Larkin,?,Al Jefferson,Frank Kaminsky,Jeremy Lamb,Jeremy Lin,Kemba Walker
2016,MIN,PHO,14,Greg Smith,Nemanja Bjelica,?,Tayshaun Prince,Tyus Jones,Alan Williams,Chase Budinger,Devin Booker,Jon Leuer,Ronnie Price
2016,PHI,POR,25,Isaiah Canaan,Ish Smith,JaKarr Sampson,Jahlil Okafor,?,Al-Farouq Aminu,CJ McCollum,Damian Lillard,Mason Plumlee,Noah Vonleh
2016,NOP,LAC,13,Alonzo Gee,Anthony Davis,Jrue Holiday,?,Ryan Anderson,Austin Rivers,Cole Aldrich,Jamal Crawford,Pablo Prigioni,Wesley Johnson
2016,WAS,POR,13,Bradley Beal,Gary Neal,Jared Dudley,?,Ramon Sessions,Allen Crabbe,CJ McCollum,Ed Davis,Gerald Henderson,Meyers Leonard
2016,PHO,LAL,0,Brandon Knight,Eric Bledsoe,Jon Leuer,?,Tyson Chandler,D'Angelo Russell,Jordan Clarkson,Julius Randle,Metta World Peace,Roy Hibbert
2016,GSW,PHO,32,Andre Iguodala,Andrew Bogut,Draymond Green,?,Stephen Curry,Alex Len,Devin Booker,Mirza Teletovic,Ronnie Price,T.J. Warren
2016,IND,MIL,46,?,George Hill,Monta Ellis,Paul George,Solomon Hill,Giannis Antetokounmpo,Jerryd Bayless,Khris Middleton,Michael Carter-Williams,O.J. Mayo
2016,SAS,OKC,42,Danny Green,David West,Kawhi Leonard,?,Patty Mills,Andre Roberson,Enes Kanter,Kevin Durant,Russell Westbrook,Serge Ibaka
2016,DAL,MIN,19,?,Deron Williams,J.J. Barea,Wesley Matthews,Zaza Pachulia,Karl-Anthony Towns,Kevin Martin,Nemanja Bjelica,Ricky Rubio,Shabazz Muhammad
2016,GSW,BRK,46,Andre Iguodala,?,Draymond Green,Shaun Livingston,Stephen Curry,Bojan Bogdanovic,Brook Lopez,Jarrett Jack,Joe Johnson,Thaddeus Young
2016,IND,NOP,0,George Hill,?,Monta Ellis,Myles Turner,Paul George,Alexis Ajinca,Alonzo Gee,Dante Cunningham,Omer Asik,Toney Douglas
2016,SAS,BRK,37,?,Danny Green,Kawhi Leonard,Patty Mills,Tim Duncan,Andrea Bargnani,Brook Lopez,Jarrett Jack,Joe Johnson,Rondae Hollis-Jefferson
2016,WAS,HOU,36,?,DeJuan Blair,Garrett Temple,Gary Neal,Ramon Sessions,Dwight Howard,James Harden,Jason Terry,Patrick Beverley,Ty Lawson
2016,SAC,WAS,40,Ben McLemore,Darren Collison,?,Omri Casspi,Willie Cauley-Stein,Bradley Beal,Garrett Temple,Jared Dudley,John Wall,Marcin Gortat
2016,UTA,DEN,42,Derrick Favors,Gordon Hayward,?,Rodney Hood,Trevor Booker,Danilo Gallinari,Gary Harris,Jameer Nelson,Joffrey Lauvergne,Kenneth Faried
2016,POR,MEM,32,Al-Farouq Aminu,Allen Crabbe,?,Ed Davis,Maurice Harkless,Courtney Lee,Jeff Green,Marc Gasol,Matt Barnes,Mike Conley
2016,TOR,MIN,7,DeMar DeRozan,?,Kyle Lowry,Patrick Patterson,Terrence Ross,Gorgui Dieng,Karl-Anthony Towns,Ricky Rubio,Shabazz Muhammad,Zach LaVine
2016,GSW,OKC,36,Andre Iguodala,Andrew Bogut,Harrison Barnes,?,Stephen Curry,Anthony Morrow,Cameron Payne,Enes Kanter,Kevin Durant,Kyle Singler
2016,CHI,SAS,15,Derrick Rose,Doug McDermott,?,Taj Gibson,Tony Snell,Boris Diaw,David West,Kyle Anderson,Manu Ginobili,Patty Mills
2016,LAC,POR,15,Austin Rivers,Jamal Crawford,?,Lance Stephenson,Paul Pierce,Al-Farouq Aminu,Allen Crabbe,CJ McCollum,Mason Plumlee,Maurice Harkless
2016,BRK,LAL,11,Andrea Bargnani,Bojan Bogdanovic,?,Thomas Robinson,Wayne Ellington,Larry Nance,Lou Williams,Metta World Peace,Nick Young,Tarik Black
2016,LAC,GSW,25,Chris Paul,DeAndre Jordan,J.J. Redick,Luc Mbah a Moute,?,Brandon Rush,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry
2016,MIN,PHO,7,Andrew Wiggins,Karl-Anthony Towns,Nemanja Bjelica,?,Shabazz Muhammad,Brandon Knight,Devin Booker,Markieff Morris,T.J. Warren,Tyson Chandler
2016,ORL,MEM,25,Aaron Gordon,Dewayne Dedmon,?,Evan Fournier,Victor Oladipo,Chris Andersen,Jordan Farmar,Matt Barnes,Tony Allen,Zach Randolph
2016,MIA,CLE,38,?,Goran Dragic,Hassan Whiteside,Josh Richardson,Justise Winslow,James Jones,Jordan McRae,Matthew Dellavedova,Richard Jefferson,Timofey Mozgov
2016,BRK,CHO,42,Bojan Bogdanovic,Brook Lopez,Joe Johnson,?,Thaddeus Young,Al Jefferson,Courtney Lee,Jeremy Lin,Marvin Williams,Nicolas Batum
2016,DAL,PHI,20,Chandler Parsons,Deron Williams,?,Wesley Matthews,Zaza Pachulia,Isaiah Canaan,Ish Smith,Jahlil Okafor,Jerami Grant,Nik Stauskas
2016,OKC,LAL,33,?,Kevin Durant,Nick Collison,Russell Westbrook,Steven Adams,D'Angelo Russell,Jordan Clarkson,Julius Randle,Nick Young,Roy Hibbert
2016,LAL,HOU,35,Brandon Bass,D'Angelo Russell,?,Kobe Bryant,Ryan Kelly,Clint Capela,Corey Brewer,Marcus Thornton,Montrezl Harrell,Ty Lawson
2016,TOR,IND,4,Cory Joseph,James Johnson,Jason Thompson,?,Norman Powell,George Hill,Lavoy Allen,Monta Ellis,Myles Turner,Paul George
2016,PHO,TOR,25,Archie Goodwin,Devin Booker,Markieff Morris,?,Tyson Chandler,DeMar DeRozan,Jonas Valanciunas,Kyle Lowry,Luis Scola,Norman Powell
2016,LAL,OKC,39,?,Brandon Bass,Julius Randle,Lou Williams,Marcelo Huertas,Anthony Morrow,Cameron Payne,Dion Waiters,Enes Kanter,Nick Collison
2016,CLE,SAS,41,Iman Shumpert,Kyrie Irving,Matthew Dellavedova,Richard Jefferson,?,Danny Green,Jonathon Simmons,Kyle Anderson,LaMarcus Aldridge,Patty Mills
2016,POR,OKC,8,Allen Crabbe,?,Gerald Henderson,Mason Plumlee,Maurice Harkless,Cameron Payne,Dion Waiters,Enes Kanter,Kyle Singler,Randy Foye
2016,NYK,PHI,33,Carmelo Anthony,?,Jose Calderon,Kristaps Porzingis,Sasha Vujacic,Hollis Thompson,Isaiah Canaan,Ish Smith,Jerami Grant,Nerlens Noel
2016,NOP,DEN,21,Dante Cunningham,James Ennis,?,Tim Frazier,Toney Douglas,D.J. Augustin,Darrell Arthur,Gary Harris,Nikola Jokic,Will Barton
2016,PHI,IND,18,?,Isaiah Canaan,Ish Smith,Jerami Grant,Robert Covington,C.J. Miles,Myles Turner,Rodney Stuckey,Solomon Hill,Ty Lawson
2016,MIN,SAC,23,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,?,Zach LaVine,Darren Collison,Kosta Koufos,Rajon Rondo,Rudy Gay,Willie Cauley-Stein
2016,MIL,CHI,13,?,Jabari Parker,John Henson,O.J. Mayo,Rashad Vaughn,Bobby Portis,Doug McDermott,Joakim Noah,Kirk Hinrich,Tony Snell
2016,OKC,PHO,0,Andre Roberson,?,Russell Westbrook,Serge Ibaka,Steven Adams,Brandon Knight,Eric Bledsoe,Markieff Morris,P.J. Tucker,Tyson Chandler
2016,MIA,CHI,31,Amar'e Stoudemire,Goran Dragic,?,Josh Richardson,Justise Winslow,Bobby Portis,Derrick Rose,Doug McDermott,Pau Gasol,Tony Snell
2016,HOU,ATL,0,Clint Capela,?,James Harden,Patrick Beverley,Trevor Ariza,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap
2016,UTA,LAC,34,?,Gordon Hayward,Raul Neto,Rodney Hood,Trey Lyles,C.J. Wilcox,Cole Aldrich,Jeff Green,Luc Mbah a Moute,Pablo Prigioni
2016,POR,MIA,20,Al-Farouq Aminu,Damian Lillard,?,Mason Plumlee,Maurice Harkless,Goran Dragic,Hassan Whiteside,Josh Richardson,Justise Winslow,Luol Deng
2016,NYK,HOU,21,?,Jose Calderon,Kristaps Porzingis,Lance Thomas,Robin Lopez,Clint Capela,James Harden,Jason Terry,Terrence Jones,Trevor Ariza
2016,MIA,NOP,33,?,Gerald Green,Goran Dragic,Justise Winslow,Luol Deng,Anthony Davis,Eric Gordon,Jrue Holiday,Norris Cole,Ryan Anderson
2016,IND,TOR,20,C.J. Miles,George Hill,?,Monta Ellis,Paul George,Bismack Biyombo,DeMar DeRozan,James Johnson,Kyle Lowry,Norman Powell
2016,CHI,PHO,16,Derrick Rose,E'Twaun Moore,Joakim Noah,?,Tony Snell,Brandon Knight,Devin Booker,Jon Leuer,Mirza Teletovic,T.J. Warren
2016,CLE,ATL,18,Jared Cunningham,Kevin Love,LeBron James,Richard Jefferson,?,Jeff Teague,Lamar Patterson,Mike Muscala,Paul Millsap,Thabo Sefolosha
2016,CLE,BRK,18,?,Kevin Love,Kyrie Irving,LeBron James,Tristan Thompson,Chris McCullough,Donald Sloan,Markel Brown,Sean Kilpatrick,Thomas Robinson
2016,IND,MEM,19,?,Ian Mahinmi,Jordan Hill,Paul George,Rodney Stuckey,Courtney Lee,Marc Gasol,Mike Conley,Tony Allen,Zach Randolph
2016,ATL,NYK,7,Jeff Teague,Kent Bazemore,Paul Millsap,Thabo Sefolosha,?,Arron Afflalo,Carmelo Anthony,Lance Thomas,Langston Galloway,Robin Lopez
2016,BOS,TOR,17,Avery Bradley,Jonas Jerebko,Marcus Smart,Terry Rozier,?,Bismack Biyombo,DeMar DeRozan,Delon Wright,Jason Thompson,Terrence Ross
2016,NYK,PHO,8,Arron Afflalo,?,Kristaps Porzingis,Langston Galloway,Robin Lopez,Jordan McRae,Mirza Teletovic,P.J. Tucker,Sonny Weems,Tyson Chandler
2016,TOR,UTA,26,?,James Johnson,Jonas Valanciunas,Kyle Lowry,Luis Scola,Derrick Favors,Gordon Hayward,Joe Ingles,Shelvin Mack,Trevor Booker
2016,TOR,MIA,9,DeMar DeRozan,Jonas Valanciunas,Kyle Lowry,Patrick Patterson,?,Chris Bosh,Gerald Green,Josh Richardson,Justise Winslow,Tyler Johnson
2016,TOR,NOP,22,Cory Joseph,?,DeMarre Carroll,Jonas Valanciunas,Luis Scola,Alonzo Gee,Eric Gordon,Ish Smith,Omer Asik,Ryan Anderson
2016,BRK,CLE,13,Andrea Bargnani,?,Sergey Karasev,Shane Larkin,Willie Reed,Iman Shumpert,James Jones,Kyrie Irving,Richard Jefferson,Tristan Thompson
2016,ATL,LAL,20,Jeff Teague,?,Mike Scott,Paul Millsap,Thabo Sefolosha,D'Angelo Russell,Jordan Clarkson,Julius Randle,Kobe Bryant,Roy Hibbert
2016,PHO,MIN,13,Devin Booker,Eric Bledsoe,?,T.J. Warren,Tyson Chandler,Gorgui Dieng,Nemanja Bjelica,Shabazz Muhammad,Tayshaun Prince,Zach LaVine
2016,LAL,DEN,11,?,Julius Randle,Larry Nance,Lou Williams,Marcelo Huertas,D.J. Augustin,JaKarr Sampson,Joffrey Lauvergne,Jusuf Nurkic,Will Barton
2016,NYK,PHO,16,Arron Afflalo,Carmelo Anthony,Kristaps Porzingis,?,Langston Galloway,Jon Leuer,Jordan McRae,Markieff Morris,Mirza Teletovic,T.J. Warren
2016,WAS,DEN,32,Bradley Beal,Garrett Temple,Jared Dudley,?,Marcin Gortat,Danilo Gallinari,Emmanuel Mudiay,Gary Harris,Kenneth Faried,Nikola Jokic
2016,POR,DAL,47,?,CJ McCollum,Damian Lillard,Ed Davis,Meyers Leonard,Charlie Villanueva,Deron Williams,Dirk Nowitzki,Raymond Felton,Wesley Matthews
2016,PHI,BRK,44,Carl Landry,?,Isaiah Canaan,Ish Smith,Nerlens Noel,Brook Lopez,Donald Sloan,Sean Kilpatrick,Thaddeus Young,Wayne Ellington
2016,MEM,DEN,45,Jeff Green,Mario Chalmers,?,Tony Allen,Zach Randolph,Danilo Gallinari,Darrell Arthur,Gary Harris,Jameer Nelson,Jusuf Nurkic
2016,IND,NYK,46,George Hill,Ian Mahinmi,Rodney Stuckey,?,Ty Lawson,Cleanthony Early,Jerian Grant,Kevin Seraphin,Langston Galloway,Lou Amundson
2016,LAC,LAL,6,Chris Paul,DeAndre Jordan,J.J. Redick,?,Wesley Johnson,D'Angelo Russell,Julius Randle,Kobe Bryant,Marcelo Huertas,Tarik Black
2016,LAC,GSW,13,Austin Rivers,DeAndre Jordan,Jamal Crawford,Josh Smith,?,Andre Iguodala,Brandon Rush,Draymond Green,Festus Ezeli,Stephen Curry
2016,MIA,DEN,20,Dwyane Wade,Josh McRoberts,?,Justise Winslow,Luol Deng,D.J. Augustin,Darrell Arthur,Gary Harris,JaKarr Sampson,Kenneth Faried
2016,WAS,IND,24,?,Garrett Temple,Gary Neal,John Wall,Marcin Gortat,C.J. Miles,George Hill,Jordan Hill,Monta Ellis,Paul George
2016,CLE,SAS,22,J.R. Smith,Kevin Love,LeBron James,Matthew Dellavedova,?,Boris Diaw,David West,Kawhi Leonard,Manu Ginobili,Tony Parker
2016,WAS,MIA,7,Garrett Temple,John Wall,Kelly Oubre,Marcin Gortat,?,Chris Bosh,Hassan Whiteside,Josh Richardson,Justise Winslow,Tyler Johnson
2016,MIA,TOR,19,?,Gerald Green,Goran Dragic,Hassan Whiteside,Luol Deng,Bismack Biyombo,DeMar DeRozan,Kyle Lowry,Luis Scola,Terrence Ross
2016,CHO,UTA,13,Frank Kaminsky,Jeremy Lin,Nicolas Batum,P.J. Hairston,?,Chris Johnson,Jeff Withey,Rodney Hood,Trevor Booker,Trey Burke
2016,HOU,PHI,6,Dwight Howard,?,Patrick Beverley,Terrence Jones,Trevor Ariza,JaKarr Sampson,Jerami Grant,Richaun Holmes,Robert Covington,T.J. McConnell
2016,POR,SAC,9,Al-Farouq Aminu,Allen Crabbe,?,Ed Davis,Meyers Leonard,James Anderson,Kosta Koufos,Marco Belinelli,Rajon Rondo,Willie Cauley-Stein
2016,POR,UTA,23,Al-Farouq Aminu,CJ McCollum,Damian Lillard,?,Mason Plumlee,Gordon Hayward,Jeff Withey,Rodney Hood,Trevor Booker,Trey Burke
2016,ORL,LAC,20,Aaron Gordon,Elfrid Payton,Evan Fournier,?,Victor Oladipo,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,Paul Pierce
2016,CHI,TOR,22,Bobby Portis,Derrick Rose,Doug McDermott,?,Tony Snell,Cory Joseph,DeMar DeRozan,Jonas Valanciunas,Luis Scola,Terrence Ross
2016,CHI,HOU,25,Derrick Rose,Jimmy Butler,Mike Dunleavy,?,Taj Gibson,Donatas Motiejunas,Dwight Howard,James Harden,Patrick Beverley,Trevor Ariza
2016,MIA,DET,9,Beno Udrih,?,Hassan Whiteside,Justise Winslow,Luol Deng,Aron Baynes,Ersan Ilyasova,Marcus Morris,Reggie Jackson,Stanley Johnson
2016,BOS,CHO,47,James Young,Jonas Jerebko,?,Terry Rozier,Tyler Zeller,Al Jefferson,Courtney Lee,Jeremy Lin,Kemba Walker,Marvin Williams
2016,CLE,CHI,12,Iman Shumpert,?,Kyrie Irving,Mo Williams,Tristan Thompson,Bobby Portis,Derrick Rose,Doug McDermott,Jimmy Butler,Nikola Mirotic
2016,CHO,PHO,11,Al Jefferson,?,Jeremy Lamb,Jeremy Lin,Kemba Walker,Archie Goodwin,Devin Booker,Jon Leuer,Mirza Teletovic,Phil Pressey
2016,IND,BRK,24,C.J. Miles,Ian Mahinmi,?,Paul George,Rodney Stuckey,Bojan Bogdanovic,Brook Lopez,Jarrett Jack,Joe Johnson,Thaddeus Young
2016,MIN,PHO,16,Greg Smith,?,Shabazz Muhammad,Tayshaun Prince,Tyus Jones,Alex Len,Brandon Knight,Jon Leuer,P.J. Tucker,Ronnie Price
2016,BRK,CHO,20,?,Joe Johnson,Thaddeus Young,Wayne Ellington,Willie Reed,Al Jefferson,Courtney Lee,Kemba Walker,Marvin Williams,Nicolas Batum
2016,TOR,CHO,21,DeMar DeRozan,DeMarre Carroll,?,Kyle Lowry,Luis Scola,Frank Kaminsky,Jeremy Lamb,Kemba Walker,Marvin Williams,Nicolas Batum
2016,DAL,DET,13,David Lee,?,Dirk Nowitzki,J.J. Barea,Raymond Felton,Aron Baynes,Kentavious Caldwell-Pope,Reggie Bullock,Steve Blake,Tobias Harris
2016,NOP,ORL,24,Anthony Davis,Eric Gordon,?,Jrue Holiday,Ryan Anderson,C.J. Watson,Evan Fournier,Jason Smith,Nikola Vucevic,Victor Oladipo
2016,BRK,NYK,20,Brook Lopez,Donald Sloan,Joe Johnson,Thaddeus Young,?,Arron Afflalo,Carmelo Anthony,Jose Calderon,Kristaps Porzingis,Robin Lopez
